hpo_approach_id,run_id,macro_iteration,cpu_worker_id,config_batch_idx,lr,num_layers,hidden_size,dropout,l2,screen_time_abs,screen_duration_s,screen_accuracy_1epoch,screen_final_loss_1epoch,screen_loss_decrease,promoted_to_gpu
MultiStage_CPUScreen_GPUFull,ae85eb4c,7,1,7,5.648007e-03,2,77,0.1737,6.048840e-06,1747258526.893,0.130,0.6700,0.9164,1.0826,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,7,1,2,5.817866e-03,2,90,0.0655,6.902304e-05,1747258525.833,0.207,0.6550,0.8693,1.0791,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,7,1,6,4.950219e-03,2,74,0.4338,1.774474e-07,1747258526.725,0.168,0.5600,1.0292,0.9511,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,7,1,1,6.592048e-03,2,23,0.0012,3.064855e-07,1747258525.503,0.330,0.5510,1.2465,0.7439,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,7,1,5,1.575835e-03,2,59,0.4679,7.353954e-06,1747258526.520,0.205,0.5355,1.5272,0.4329,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,7,1,0,8.865464e-04,2,38,0.0829,2.386140e-05,1747258525.269,0.235,0.4905,1.6978,0.1740,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,7,1,4,1.207300e-04,3,17,0.2664,3.971564e-07,1747258526.254,0.265,0.0325,1.8892,0.0074,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,8,1,3,4.848475e-03,2,90,0.0655,6.902304e-05,1747258558.288,0.090,0.6725,0.8934,1.0819,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,8,1,1,5.817866e-03,2,72,0.0655,6.902304e-05,1747258558.048,0.152,0.6570,0.8927,1.0801,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,8,1,4,7.082421e-03,2,77,0.1737,6.622267e-06,1747258558.378,0.086,0.6160,0.9092,1.0458,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,8,1,6,5.648007e-03,2,77,0.1737,5.454880e-06,1747258558.577,0.089,0.6640,0.9082,1.0421,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,8,1,2,5.817866e-03,2,90,0.0655,5.322591e-05,1747258558.200,0.088,0.6330,0.8989,1.0053,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,8,1,7,2.758174e-04,1,75,0.4315,9.120732e-06,1747258558.666,0.163,0.1935,1.8924,0.1048,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,8,1,0,8.987563e-05,1,97,0.3697,1.454826e-06,1747258557.680,0.369,0.1905,1.8949,0.0400,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,8,1,5,3.244623e-05,2,29,0.3577,2.043715e-06,1747258558.464,0.113,0.0380,2.0820,0.0042,False
MultiStage_CPUScreen_GPUFull,ca9de40a,8,0,2,7.887132e-03,2,80,0.0000,4.565253e-07,1747258557.890,0.156,0.6730,0.8625,1.1343,True
MultiStage_CPUScreen_GPUFull,ca9de40a,8,0,6,7.887132e-03,3,72,0.0000,4.565253e-07,1747258559.072,0.203,0.6550,0.8675,1.0947,True
MultiStage_CPUScreen_GPUFull,ca9de40a,8,0,3,8.764631e-03,3,80,0.0000,4.565253e-07,1747258558.046,0.651,0.6655,0.8470,1.0898,True
MultiStage_CPUScreen_GPUFull,ca9de40a,8,0,0,7.887132e-03,3,80,0.0976,4.565253e-07,1747258557.680,0.118,0.6530,0.8949,1.0896,True
MultiStage_CPUScreen_GPUFull,ca9de40a,8,0,7,7.887132e-03,3,80,0.0000,5.234354e-07,1747258559.275,0.193,0.6655,0.8536,1.0589,False
MultiStage_CPUScreen_GPUFull,ca9de40a,8,0,1,7.887132e-03,3,80,0.0000,6.223535e-07,1747258557.799,0.091,0.6285,0.9243,1.0187,False
MultiStage_CPUScreen_GPUFull,ca9de40a,8,0,4,1.163713e-03,1,100,0.1703,6.152494e-07,1747258558.697,0.196,0.5575,1.4288,0.4328,False
MultiStage_CPUScreen_GPUFull,ca9de40a,8,0,5,9.212638e-04,3,49,0.4718,5.040254e-05,1747258558.894,0.178,0.4570,1.7229,0.1902,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,8,2,6,6.549958e-03,1,80,0.2245,7.420250e-07,1747258559.203,0.140,0.6460,0.8927,1.2212,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,8,2,4,6.549958e-03,1,80,0.2289,6.721369e-07,1747258558.959,0.165,0.6465,0.8869,1.1578,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,8,2,1,5.330936e-03,1,80,0.1711,6.721369e-07,1747258557.999,0.170,0.6235,0.9331,1.0944,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,8,2,0,6.549958e-03,1,64,0.1711,6.721369e-07,1747258557.680,0.318,0.6290,0.8973,0.9934,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,8,2,3,3.472211e-03,2,104,0.4039,1.190303e-07,1747258558.681,0.278,0.6090,1.0227,0.9433,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,8,2,7,4.460346e-04,3,103,0.2842,2.589241e-07,1747258559.343,0.149,0.4830,1.8544,0.1611,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,8,2,2,4.393856e-04,1,37,0.0806,1.871025e-07,1747258558.169,0.513,0.3440,1.7919,0.0833,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,8,2,5,4.674428e-05,1,22,0.3341,6.923720e-05,1747258559.124,0.079,0.0635,2.0728,0.0073,False
MultiStage_CPUScreen_GPUFull,ca9de40a,9,0,6,7.887132e-03,3,80,0.0000,5.743226e-07,1747258591.959,0.188,0.6530,0.8425,1.1534,True
MultiStage_CPUScreen_GPUFull,ca9de40a,9,0,0,7.887132e-03,2,80,0.0000,4.565253e-07,1747258590.750,0.261,0.6790,0.7930,1.1458,True
MultiStage_CPUScreen_GPUFull,ca9de40a,9,0,5,7.887132e-03,3,96,0.0000,4.565253e-07,1747258591.748,0.211,0.6945,0.7825,1.1326,True
MultiStage_CPUScreen_GPUFull,ca9de40a,9,0,3,7.887132e-03,3,80,0.0631,4.565253e-07,1747258591.351,0.234,0.6675,0.8578,1.0601,True
MultiStage_CPUScreen_GPUFull,ca9de40a,9,0,1,7.106556e-04,3,79,0.4151,1.239819e-07,1747258591.011,0.170,0.4795,1.7959,0.1817,False
MultiStage_CPUScreen_GPUFull,ca9de40a,9,0,7,1.050381e-03,1,17,0.4071,1.051520e-07,1747258592.147,0.215,0.2805,1.9010,0.1298,False
MultiStage_CPUScreen_GPUFull,ca9de40a,9,0,2,2.146148e-04,3,122,0.2681,5.135432e-07,1747258591.181,0.170,0.4935,1.8519,0.0992,False
MultiStage_CPUScreen_GPUFull,ca9de40a,9,0,4,6.095755e-04,2,26,0.1620,2.723412e-05,1747258591.585,0.162,0.3510,1.8770,0.0805,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,9,2,5,6.225547e-03,1,101,0.2909,2.443302e-06,1747258591.817,0.227,0.6535,0.8711,1.1374,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,9,2,3,6.549958e-03,2,80,0.2245,6.721369e-07,1747258591.392,0.167,0.6430,0.8918,1.0895,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,9,2,6,6.549958e-03,1,64,0.1711,5.368742e-07,1747258592.044,0.135,0.6175,0.9018,1.0414,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,9,2,1,5.330936e-03,1,80,0.1711,4.922769e-07,1747258590.920,0.190,0.6265,0.9055,1.0257,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,9,2,4,5.330936e-03,1,80,0.1711,7.814626e-07,1747258591.559,0.258,0.6330,0.9055,1.0241,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,9,2,0,3.648958e-03,1,80,0.1711,6.721369e-07,1747258590.750,0.170,0.6150,1.0807,0.9896,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,9,2,2,3.845964e-03,3,21,0.3432,8.868461e-06,1747258591.109,0.283,0.5215,1.3875,0.5599,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,9,2,7,6.788176e-05,2,32,0.2811,4.688759e-05,1747258592.179,0.271,0.4165,1.9081,0.0136,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,9,1,2,5.817866e-03,2,72,0.0655,6.902304e-05,1747258591.253,0.191,0.6565,0.8985,1.0932,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,9,1,0,5.917350e-03,2,90,0.0655,6.056448e-05,1747258590.750,0.213,0.6340,0.9069,1.0646,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,9,1,1,4.848475e-03,2,64,0.0655,6.902304e-05,1747258590.963,0.290,0.6125,0.9989,0.9508,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,9,1,7,5.817866e-03,2,72,0.0655,4.654893e-05,1747258592.308,0.158,0.5635,1.0097,0.9405,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,9,1,6,6.144716e-03,3,56,0.1032,2.822900e-07,1747258592.178,0.130,0.5925,0.9683,0.9032,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,9,1,4,4.743939e-03,3,18,0.3468,2.015588e-05,1747258591.628,0.233,0.4925,1.5376,0.3637,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,9,1,5,6.403457e-04,2,18,0.2538,3.324590e-07,1747258591.862,0.317,0.0275,2.0175,0.0554,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,9,1,3,5.236463e-05,1,17,0.2043,1.349732e-05,1747258591.444,0.184,0.2725,1.9720,0.0069,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,10,1,0,5.817866e-03,2,88,0.0655,6.056448e-05,1747258624.040,0.145,0.6445,0.8938,1.0911,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,10,1,4,5.817866e-03,2,112,0.0655,6.056448e-05,1747258624.696,0.179,0.6410,0.8334,1.0860,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,10,1,6,5.817866e-03,2,80,0.0655,6.902304e-05,1747258625.117,0.317,0.6280,0.8735,1.0573,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,10,1,1,5.817866e-03,2,90,0.1153,6.056448e-05,1747258624.185,0.147,0.6415,0.8701,1.0483,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,10,1,3,5.817866e-03,2,90,0.0074,6.056448e-05,1747258624.504,0.192,0.6335,0.8788,1.0319,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,10,1,7,5.817866e-03,2,72,0.0655,6.907937e-05,1747258625.434,0.106,0.6240,0.9380,0.9952,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,10,1,2,1.059392e-03,1,102,0.1024,2.594622e-06,1747258624.332,0.172,0.4720,1.5231,0.4578,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,10,1,5,3.183772e-05,2,59,0.2185,3.090936e-07,1747258624.875,0.242,0.0585,1.9882,0.0096,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,10,2,1,6.549958e-03,1,64,0.1711,7.070930e-07,1747258624.271,0.196,0.6420,0.8964,1.1521,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,10,2,6,6.549958e-03,1,64,0.1711,8.317334e-07,1747258625.063,0.230,0.6470,0.8610,1.1131,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,10,2,2,6.549958e-03,2,64,0.1711,6.721369e-07,1747258624.467,0.172,0.6145,0.9200,1.0678,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,10,2,5,6.549958e-03,1,80,0.4145,6.721369e-07,1747258624.950,0.113,0.6545,0.8840,1.0452,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,10,2,4,6.549958e-03,1,56,0.2245,6.721369e-07,1747258624.822,0.128,0.6270,0.9083,1.0160,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,10,2,0,5.330936e-03,1,88,0.1711,6.721369e-07,1747258624.040,0.231,0.6435,0.8711,0.9963,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,10,2,3,6.549958e-03,1,64,0.1413,6.721369e-07,1747258624.639,0.183,0.6465,0.8483,0.9932,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,10,2,7,1.620448e-03,1,83,0.1860,1.636733e-07,1747258625.293,0.283,0.5820,1.4289,0.5516,False
MultiStage_CPUScreen_GPUFull,ca9de40a,10,0,7,7.887132e-03,2,80,0.0000,4.565253e-07,1747258625.741,0.084,0.6830,0.8285,1.1111,True
MultiStage_CPUScreen_GPUFull,ca9de40a,10,0,6,7.887132e-03,3,80,0.0000,5.743226e-07,1747258625.629,0.113,0.6695,0.8427,1.0909,True
MultiStage_CPUScreen_GPUFull,ca9de40a,10,0,2,7.887132e-03,3,56,0.0000,4.565253e-07,1747258624.670,0.271,0.6665,0.8977,1.0841,True
MultiStage_CPUScreen_GPUFull,ca9de40a,10,0,1,7.887132e-03,3,80,0.0000,4.988839e-07,1747258624.399,0.272,0.6755,0.8675,1.0630,True
MultiStage_CPUScreen_GPUFull,ca9de40a,10,0,5,7.887132e-03,3,80,0.0000,3.208655e-07,1747258625.428,0.201,0.6345,0.8839,1.0504,False
MultiStage_CPUScreen_GPUFull,ca9de40a,10,0,3,7.887132e-03,3,80,0.0000,5.965496e-07,1747258624.942,0.305,0.6285,0.9194,1.0409,False
MultiStage_CPUScreen_GPUFull,ca9de40a,10,0,4,7.887132e-03,3,80,0.0000,4.565253e-07,1747258625.247,0.181,0.6210,0.9068,1.0089,False
MultiStage_CPUScreen_GPUFull,ca9de40a,10,0,0,6.985259e-04,3,113,0.4791,3.078214e-05,1747258624.040,0.359,0.4935,1.7021,0.2686,False
MultiStage_CPUScreen_GPUFull,ca9de40a,11,0,7,7.887132e-03,3,80,0.0000,5.743226e-07,1747258658.937,0.161,0.6750,0.8228,1.1454,True
MultiStage_CPUScreen_GPUFull,ca9de40a,11,0,3,7.887132e-03,3,72,0.0000,4.565253e-07,1747258658.077,0.182,0.6490,0.8709,1.1380,True
MultiStage_CPUScreen_GPUFull,ca9de40a,11,0,4,7.034285e-03,3,80,0.0000,4.565253e-07,1747258658.260,0.212,0.6585,0.8390,1.0921,True
MultiStage_CPUScreen_GPUFull,ca9de40a,11,0,5,7.887132e-03,3,80,0.0000,5.743226e-07,1747258658.471,0.260,0.6545,0.8720,1.0535,True
MultiStage_CPUScreen_GPUFull,ca9de40a,11,0,2,9.144104e-03,3,80,0.0000,5.743226e-07,1747258657.923,0.154,0.6705,0.8726,1.0500,False
MultiStage_CPUScreen_GPUFull,ca9de40a,11,0,0,7.887132e-03,3,80,0.0000,4.565253e-07,1747258657.450,0.246,0.6315,0.9046,1.0356,False
MultiStage_CPUScreen_GPUFull,ca9de40a,11,0,6,7.887132e-03,3,80,0.0000,5.820095e-07,1747258658.731,0.206,0.6595,0.8474,0.9985,False
MultiStage_CPUScreen_GPUFull,ca9de40a,11,0,1,7.887132e-03,3,48,0.0000,4.565253e-07,1747258657.696,0.227,0.5640,0.9982,0.9602,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,11,1,3,5.817866e-03,2,80,0.0655,6.926944e-05,1747258658.120,0.206,0.6570,0.8804,1.0966,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,11,1,2,5.817866e-03,2,80,0.0655,4.448168e-05,1747258657.833,0.288,0.6305,0.8885,1.0899,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,11,1,5,5.817866e-03,2,80,0.0655,6.902304e-05,1747258658.495,0.280,0.6490,0.8449,1.0704,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,11,1,1,5.817866e-03,2,80,0.0655,8.300982e-05,1747258657.633,0.200,0.6250,0.9091,1.0654,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,11,1,4,5.817866e-03,2,72,0.0157,6.902304e-05,1747258658.327,0.168,0.6565,0.8881,1.0627,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,11,1,0,5.817866e-03,3,72,0.0655,6.902304e-05,1747258657.450,0.183,0.6215,0.9551,0.9744,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,11,1,7,1.599144e-04,3,70,0.0607,6.367958e-06,1747258658.985,0.167,0.0315,1.8871,0.0430,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,11,1,6,3.333859e-05,2,72,0.3697,6.545284e-07,1747258658.774,0.210,0.0165,2.0526,0.0140,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,11,2,5,5.330936e-03,1,80,0.1711,8.309664e-07,1747258658.445,0.214,0.6520,0.9430,1.1765,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,11,2,3,6.549958e-03,1,64,0.1711,6.426183e-07,1747258658.035,0.181,0.6235,0.9150,1.1537,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,11,2,6,6.827620e-03,1,64,0.1711,6.721369e-07,1747258658.659,0.233,0.6385,0.8712,1.1240,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,11,2,4,8.842786e-03,1,64,0.1711,6.721369e-07,1747258658.216,0.229,0.6665,0.8241,1.0902,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,11,2,1,4.798612e-03,1,64,0.1711,6.721369e-07,1747258657.676,0.202,0.6155,0.9904,0.9579,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,11,2,7,2.799085e-04,2,127,0.0983,4.961984e-07,1747258658.892,0.298,0.5195,1.7400,0.1980,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,11,2,2,5.684074e-04,1,17,0.0820,9.815537e-05,1747258657.878,0.157,0.4475,1.7851,0.0608,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,11,2,0,2.073078e-04,1,44,0.2421,1.638328e-07,1747258657.450,0.226,0.3910,1.8169,0.0480,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,12,1,0,5.817866e-03,1,80,0.0655,6.926944e-05,1747258689.956,0.212,0.6435,0.8791,1.0951,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,12,1,1,5.817866e-03,2,80,0.0655,6.818805e-05,1747258690.168,0.142,0.6640,0.8689,1.0789,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,12,1,5,6.182932e-03,2,80,0.0655,6.926944e-05,1747258690.790,0.204,0.6285,0.8790,1.0485,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,12,1,6,5.817866e-03,2,80,0.0655,5.982351e-05,1747258690.994,0.199,0.6655,0.8695,1.0376,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,12,1,3,8.814104e-03,3,85,0.3595,1.227742e-05,1747258690.461,0.167,0.5405,0.9685,0.9924,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,12,1,4,6.589267e-03,1,27,0.0365,1.431809e-07,1747258690.629,0.162,0.6265,1.0357,0.9897,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,12,1,2,5.817866e-03,2,72,0.0000,6.902304e-05,1747258690.310,0.151,0.6420,0.8902,0.9774,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,12,1,7,1.040748e-04,3,17,0.2549,1.695341e-06,1747258691.193,0.144,0.4910,1.8649,0.0072,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,12,2,7,6.549958e-03,2,80,0.2245,6.721369e-07,1747258691.185,0.192,0.6465,0.9046,1.1382,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,12,2,2,6.549958e-03,1,64,0.1711,6.721369e-07,1747258690.327,0.233,0.6360,0.9061,1.0958,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,12,2,4,5.330936e-03,1,80,0.0670,6.721369e-07,1747258690.714,0.143,0.6380,0.8994,1.0826,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,12,2,3,6.549958e-03,1,64,0.2953,6.721369e-07,1747258690.560,0.154,0.6285,0.9002,1.0770,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,12,2,6,6.549958e-03,1,64,0.1711,5.353625e-07,1747258691.049,0.136,0.6245,0.9081,1.0506,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,12,2,1,5.330936e-03,1,80,0.1565,6.721369e-07,1747258690.127,0.200,0.6575,0.8860,1.0357,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,12,2,0,6.549958e-03,1,64,0.1711,7.534480e-07,1747258689.956,0.172,0.6615,0.8566,0.9951,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,12,2,5,6.061689e-05,2,101,0.2009,2.866538e-07,1747258690.857,0.191,0.3805,1.8659,0.0321,False
MultiStage_CPUScreen_GPUFull,ca9de40a,12,0,6,7.887132e-03,3,80,0.0000,4.565253e-07,1747258690.004,0.087,0.6885,0.8346,1.1025,True
MultiStage_CPUScreen_GPUFull,ca9de40a,12,0,7,7.887132e-03,3,80,0.0066,4.565253e-07,1747258690.091,0.093,0.6680,0.8680,1.0596,True
MultiStage_CPUScreen_GPUFull,ca9de40a,12,0,2,7.887132e-03,3,80,0.0000,2.867406e-07,1747258690.358,0.412,0.5880,0.9265,1.0415,True
MultiStage_CPUScreen_GPUFull,ca9de40a,12,0,5,7.887132e-03,3,80,0.0000,3.906335e-07,1747258691.284,0.170,0.6605,0.8808,1.0394,True
MultiStage_CPUScreen_GPUFull,ca9de40a,12,0,3,7.887132e-03,3,80,0.0000,4.565253e-07,1747258690.770,0.232,0.6230,0.9499,1.0364,False
MultiStage_CPUScreen_GPUFull,ca9de40a,12,0,1,3.664276e-03,3,35,0.2666,2.769930e-05,1747258690.142,0.217,0.4935,1.2856,0.7058,False
MultiStage_CPUScreen_GPUFull,ca9de40a,12,0,0,3.635326e-03,3,25,0.0181,4.730072e-06,1747258689.956,0.185,0.5355,1.5611,0.4474,False
MultiStage_CPUScreen_GPUFull,ca9de40a,12,0,4,1.966318e-03,3,19,0.3137,2.975851e-06,1747258691.002,0.282,0.4945,1.7804,0.1329,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,13,2,5,6.549958e-03,1,80,0.2245,6.721369e-07,1747258722.348,0.269,0.6505,0.8712,1.1349,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,13,2,2,6.549958e-03,1,80,0.2245,6.721369e-07,1747258721.738,0.110,0.6525,0.8742,1.1227,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,13,2,7,6.549958e-03,1,80,0.1376,6.721369e-07,1747258722.766,0.185,0.6415,0.8720,1.1163,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,13,2,4,9.094835e-03,1,80,0.2245,6.721369e-07,1747258722.185,0.163,0.6775,0.8169,1.1020,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,13,2,3,4.579916e-03,1,80,0.0670,6.721369e-07,1747258721.848,0.337,0.6340,0.9156,0.9869,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,13,2,1,9.249113e-04,3,49,0.4992,7.068983e-06,1747258721.610,0.129,0.4655,1.7340,0.1707,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,13,2,6,1.735118e-04,2,54,0.4438,5.302037e-07,1747258722.617,0.149,0.1850,1.9158,0.0378,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,13,2,0,2.862412e-04,1,16,0.2911,5.041377e-05,1747258721.428,0.181,0.2885,1.8826,0.0366,False
MultiStage_CPUScreen_GPUFull,ca9de40a,13,0,1,1.009956e-02,3,80,0.0000,5.743226e-07,1747258721.592,0.242,0.6550,0.8806,1.1108,True
MultiStage_CPUScreen_GPUFull,ca9de40a,13,0,0,7.887132e-03,3,80,0.0002,4.565253e-07,1747258721.434,0.158,0.6930,0.8246,1.0855,True
MultiStage_CPUScreen_GPUFull,ca9de40a,13,0,5,7.887132e-03,3,80,0.0000,5.743226e-07,1747258722.302,0.360,0.6490,0.9062,1.0685,True
MultiStage_CPUScreen_GPUFull,ca9de40a,13,0,2,5.638634e-03,3,80,0.0066,4.565253e-07,1747258721.834,0.169,0.5890,1.0057,1.0109,True
MultiStage_CPUScreen_GPUFull,ca9de40a,13,0,3,5.795212e-03,3,80,0.0066,4.565253e-07,1747258722.003,0.138,0.5975,0.9930,0.9847,False
MultiStage_CPUScreen_GPUFull,ca9de40a,13,0,6,7.887132e-03,3,80,0.0000,6.313229e-07,1747258722.662,0.295,0.6570,0.9388,0.9787,False
MultiStage_CPUScreen_GPUFull,ca9de40a,13,0,4,1.460098e-03,1,16,0.4313,1.802643e-07,1747258722.142,0.160,0.4295,1.7429,0.1832,False
MultiStage_CPUScreen_GPUFull,ca9de40a,13,0,7,4.127387e-05,3,18,0.2397,1.240514e-07,1747258722.957,0.109,0.0055,1.9213,0.0029,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,13,1,4,5.817866e-03,2,90,0.0001,6.056448e-05,1747258722.399,0.096,0.6285,0.8611,1.1500,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,13,1,3,5.817866e-03,2,80,0.0655,6.902304e-05,1747258722.192,0.207,0.6360,0.9153,1.0748,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,13,1,6,5.817866e-03,2,90,0.1115,6.056448e-05,1747258722.713,0.169,0.6300,0.9022,1.0436,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,13,1,0,5.817866e-03,1,88,0.0655,6.926944e-05,1747258721.428,0.296,0.6615,0.8740,1.0112,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,13,1,2,5.817866e-03,1,80,0.0655,6.926944e-05,1747258721.911,0.281,0.6620,0.8593,1.0069,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,13,1,7,5.817866e-03,2,72,0.1979,6.902304e-05,1747258722.882,0.220,0.6110,0.9416,1.0051,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,13,1,5,5.817866e-03,1,48,0.0655,6.926944e-05,1747258722.495,0.218,0.6230,0.9636,0.9680,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,13,1,1,4.842647e-04,2,24,0.3836,1.553266e-05,1747258721.724,0.187,0.2790,1.8200,0.0582,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,14,1,7,5.817866e-03,1,80,0.0655,4.916032e-05,1747258756.155,0.153,0.6475,0.8973,1.1475,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,14,1,3,5.817866e-03,2,90,0.1523,6.056448e-05,1747258755.369,0.239,0.6515,0.8793,1.1349,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,14,1,5,5.817866e-03,1,80,0.0655,6.926944e-05,1747258755.788,0.181,0.6320,0.9139,1.1267,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,14,1,1,5.976304e-03,1,80,0.0655,6.926944e-05,1747258755.029,0.165,0.6510,0.8928,1.1013,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,14,1,0,5.817866e-03,1,80,0.0655,7.967136e-05,1747258754.900,0.130,0.6430,0.8757,1.0639,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,14,1,4,5.817866e-03,2,96,0.0655,6.902304e-05,1747258755.608,0.180,0.6650,0.8543,1.0608,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,14,1,6,5.817866e-03,2,72,0.1998,6.902304e-05,1747258755.969,0.186,0.5530,0.9756,1.0394,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,14,1,2,1.496142e-04,3,23,0.3434,3.984647e-07,1747258755.194,0.175,0.0085,1.9287,0.0101,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,14,2,4,5.330936e-03,1,80,0.0815,6.721369e-07,1747258755.744,0.235,0.6335,0.9037,1.0832,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,14,2,1,6.549958e-03,1,64,0.2993,6.721369e-07,1747258755.071,0.186,0.6255,0.8989,1.0571,True
